-0.6528603000000001	2.798331	0.8620437
-1.184375	2.5879060000000003	0.9486833
-1.657589	2.277234	1.032764
-2.053959	1.8814549999999999	1.114172
-2.3587290000000003	1.4190040000000002	1.1928219999999998
-2.5614779999999997	0.9106820999999999	1.268656
-2.656429	0.3786647	1.341641
-2.642545	-0.1545199	1.411765
-2.5234080000000003	-0.6669795999999999	1.4790379999999999
-2.306892	-1.138374	1.543487
-2.004674	-1.550727	1.605156
-1.631593	-1.8890930000000001	1.6641009999999998
-1.204912	-2.142068	1.7203869999999999
-0.7435041	-2.30213	1.774091
-0.2670151	-2.365798	1.8252950000000001
0.2049761	-2.333622	1.8740849999999998
0.653746	-2.209998	1.920553
1.062158	-2.0028509999999997	1.9647919999999999
1.415291	-1.7231740000000002	2.006894
1.7009439999999998	-1.384473	2.046955
1.910035	-1.00213	2.085066
2.036829	-0.5927296999999999	2.12132
2.07905	-0.1733468	2.155806
2.03784	0.2391386	2.188612
1.917587	0.628696	2.21982
1.725636	0.9807485999999999	2.249514
1.471899	1.282684	2.2777700000000003
1.1683709999999998	1.524281	2.304664
0.8285937	1.6980240000000002	2.3302669999999996
0.46707529999999997	1.799298	2.354648
0.0987	1.826468	2.377872
-0.2619001	1.780845	2.4
-0.6008226999999999	1.6665330000000003	2.421091
-0.9054905999999999	1.490177	2.4412
-1.165054	1.260625	2.460381
-1.3707559999999999	0.9885159	2.478682
-1.5162120000000001	0.6858065999999999	2.496151
-1.597577	0.365273	2.512832
-1.6136110000000001	0.04	2.528766
-1.56565	-0.27717959999999997	2.5439950000000002
-1.4574770000000001	-0.5740758	2.558554
-1.2950959999999998	-0.8396896999999999	2.572479
-1.086441	-1.064551	2.585803
-0.8410097	-1.24105	2.598557
-0.5694501000000001	-1.363673	2.61077
-0.2831245	-1.429154	2.622472
0.00636	-1.436542	2.633687
0.2875895	-1.387166	2.6444400000000003
0.5498004	-1.284522	2.654754
0.7832562	-1.134079	2.664653
0.979601	-0.9430136999999998	2.674155
1.132149	-0.7198882	2.683281
1.236092	-0.47428109999999996	2.69205
1.28864	-0.2163926	2.700478
1.2890709999999999	0.0434	2.708581
1.238709	0.29478200000000004	2.716377
1.140819	0.5282233000000001	2.723878
1.000432	0.7350051	2.7311
0.8241052	0.9076963	2.738054
0.6196325	1.040377	2.7447529999999998
0.3957134	1.1288280000000002	2.75121
0.1615903	1.170658	2.7574349999999996
-0.0733	1.165346	2.763439
-0.29978879999999997	1.114221	2.769231
-0.5091438	1.020364	2.7748209999999998
-0.6935734	0.8884509	2.780218
-0.8464229999999999	0.7245325	2.78543
-0.9624209	0.5357682	2.790466
-1.037852	0.3301237	2.795332
-1.070667	0.1160435	2.800037
-1.060525	-0.0979	2.804586
-1.0087700000000002	-0.3032688	2.8089880000000003
-0.9183395000000001	-0.4922375	2.813246
-0.7936199	-0.6577246999999999	2.817368
-0.6402391	-0.7937393	2.82136
-0.46482970000000007	-0.8955631	2.825226
-0.2747397	-0.9599173000000001	2.828971
-0.0777	-0.9850534	2.832601
0.11827910000000001	-0.9707931000000001	2.836119
0.3056472	-0.918502	2.83953
0.4771712	-0.8310061	2.842839
0.6264314999999999	-0.7124491	2.84605
0.7480025	-0.56811	2.849165
0.8376509	-0.4041732	2.8521900000000002
0.8924776	-0.2274645	2.855126
0.9110007	-0.0452	2.8579779999999997
0.8931899999999999	0.13539820000000002	2.860748
0.8404377000000001	0.3072074	2.86344
0.7554799	0.46365	2.866056
0.6422613	0.5988616999999999	2.8686
0.5057634	0.7079139	2.871073
0.35178459999999995	0.7869986	2.873479
-0.0846	2.897469	0.772988
0.4965630999999999	2.8790150000000003	0.6816889
1.065963	2.741819	0.5883484
1.598853	2.490066	0.49319700000000005
2.0717849999999998	2.1331900000000004	0.39649120000000004
2.4637189999999998	1.6855209999999998	0.2985111
2.757063	1.165668	0.19955710000000002
2.938568	0.5956771	0.0999
3.0	0.0	0.0
2.938568	-0.5956771	-0.0999
2.757063	-1.165668	-0.19955710000000002
2.4637189999999998	-1.6855209999999998	-0.2985111
2.0717849999999998	-2.1331900000000004	-0.39649120000000004
1.598853	-2.490066	-0.49319700000000005
1.065963	-2.741819	-0.5883484
0.4965630999999999	-2.8790150000000003	-0.6816889
-0.0846	-2.897469	-0.772988
-0.6528603000000001	-2.798331	-0.8620437
-1.184375	-2.5879060000000003	-0.9486833
-1.657589	-2.277234	-1.032764
-2.053959	-1.8814549999999999	-1.114172
-2.3587290000000003	-1.4190040000000002	-1.1928219999999998
-2.5614779999999997	-0.9106820999999999	-1.268656
-2.656429	-0.3786647	-1.341641
-2.642545	0.1545199	-1.411765
-2.5234080000000003	0.6669795999999999	-1.4790379999999999
-2.306892	1.138374	-1.543487
-2.004674	1.550727	-1.605156
-1.631593	1.8890930000000001	-1.6641009999999998
-1.204912	2.142068	-1.7203869999999999
-0.7435041	2.30213	-1.774091
-0.2670151	2.365798	-1.8252950000000001
0.2049761	2.333622	-1.8740849999999998
0.653746	2.209998	-1.920553
1.062158	2.0028509999999997	-1.9647919999999999
1.415291	1.7231740000000002	-2.006894
1.7009439999999998	1.384473	-2.046955
1.910035	1.00213	-2.085066
2.036829	0.5927296999999999	-2.12132
2.07905	0.1733468	-2.155806
2.03784	-0.2391386	-2.188612
1.917587	-0.628696	-2.21982
1.725636	-0.9807485999999999	-2.249514
1.471899	-1.282684	-2.2777700000000003
1.1683709999999998	-1.524281	-2.304664
0.8285937	-1.6980240000000002	-2.3302669999999996
0.46707529999999997	-1.799298	-2.354648
0.0987	-1.826468	-2.377872
-0.2619001	-1.780845	-2.4
-0.6008226999999999	-1.6665330000000003	-2.421091
-0.9054905999999999	-1.490177	-2.4412
-1.165054	-1.260625	-2.460381
-1.3707559999999999	-0.9885159	-2.478682
-1.5162120000000001	-0.6858065999999999	-2.496151
-1.597577	-0.365273	-2.512832
-1.6136110000000001	-0.04	-2.528766
-1.56565	0.27717959999999997	-2.5439950000000002
-1.4574770000000001	0.5740758	-2.558554
-1.2950959999999998	0.8396896999999999	-2.572479
-1.086441	1.064551	-2.585803
-0.8410097	1.24105	-2.598557
-0.5694501000000001	1.363673	-2.61077
-0.2831245	1.429154	-2.622472
0.00636	1.436542	-2.633687
0.2875895	1.387166	-2.6444400000000003
0.5498004	1.284522	-2.654754
0.7832562	1.134079	-2.664653
0.979601	0.9430136999999998	-2.674155
1.132149	0.7198882	-2.683281
1.236092	0.47428109999999996	-2.69205
1.28864	0.2163926	-2.700478
1.2890709999999999	-0.0434	-2.708581
1.238709	-0.29478200000000004	-2.716377
1.140819	-0.5282233000000001	-2.723878
1.000432	-0.7350051	-2.7311
0.8241052	-0.9076963	-2.738054
0.6196325	-1.040377	-2.7447529999999998
0.3957134	-1.1288280000000002	-2.75121
0.1615903	-1.170658	-2.7574349999999996
-0.0733	-1.165346	-2.763439
-0.29978879999999997	-1.114221	-2.769231
-0.5091438	-1.020364	-2.7748209999999998
-0.6935734	-0.8884509	-2.780218
-0.8464229999999999	-0.7245325	-2.78543
-0.9624209	-0.5357682	-2.790466
-1.037852	-0.3301237	-2.795332
-1.070667	-0.1160435	-2.800037
-1.060525	0.0979	-2.804586
-1.0087700000000002	0.3032688	-2.8089880000000003
-0.9183395000000001	0.4922375	-2.813246
-0.7936199	0.6577246999999999	-2.817368
-0.6402391	0.7937393	-2.82136
-0.46482970000000007	0.8955631	-2.825226
-0.2747397	0.9599173000000001	-2.828971
-0.0777	0.9850534	-2.832601
0.11827910000000001	0.9707931000000001	-2.836119
0.3056472	0.918502	-2.83953
0.4771712	0.8310061	-2.842839
0.6264314999999999	0.7124491	-2.84605
0.7480025	0.56811	-2.849165
0.8376509	0.4041732	-2.8521900000000002
0.8924776	0.2274645	-2.855126
0.9110007	0.0452	-2.8579779999999997
0.8931899999999999	-0.13539820000000002	-2.860748
0.8404377000000001	-0.3072074	-2.86344
0.7554799	-0.46365	-2.866056
0.6422613	-0.5988616999999999	-2.8686
0.5057634	-0.7079139	-2.871073
0.35178459999999995	-0.7869986	-2.873479
